"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,"Multicellular complex forming ability"
15281,10381,"DSM 40161, ATCC 19768, ATCC 23628, CBS 506.68, ETH 28436, IFO 12781, INA 10381, ISP 5161, NBRC 12781, RIA 1048, JCM 4385, BCRC 12075, CECT 3273, KCTC 9878, NRRL B-5422, VKM Ac-968",1,"Streptomyces griseostramineus",0
,,,,,1
15144,"Dreyfus 472","DSM 40232, ATCC 23885, CBS 306.55, CBS 665.68, IFO 13197, ISP 5232, NBRC 13197, RIA 1172, JCM 4349, BCRC 15103, CGMCC 4.1607, HAMBI 1044, IFO 14727, IMET 43091, NBRC 14727, NRRL B-1902, VKM Ac-1774, VTT E-011971",0,"Streptomyces griseus subsp. griseus",0
,,,,,1
15145,Duché,"DSM 40322, ATCC 25449, CBS 420.34, CBS 682.69, IFO 13037, ISP 5322, NBRC 13037, RIA 1229, JCM 4472, BCRC 12245, CGMCC 4.1629, KCCM 40680, NRRL ISP-5322, VKM Ac-1724, VTT E-011974",0,"Streptomyces griseus subsp. griseus",0
,,,,,1
15148,,"DSM 41426, ATCC 19908, INA 1565, NRRL B-2594, JCM 9766, CBS 121.60, CGMCC 4.1938, INA 1565/53, KCTC 9737, NBRC 100768, RIA 310, VKM Ac-1841, VTT E-011977",0,"Streptomyces griseus subsp. griseus",0
,,,,,1
16251,,"DSM 40941, ATCC 23266, CBS 252.65, JCM 5060, KCTC 9729, NRRL B-3163, CGMCC 4.1626, IFO 15403, NBRC 15403",0,"Streptomyces griseus subsp. griseus",0
,,,,,1
16427,,"DSM 41900, YIM 47672, CCTCC AA 205017, JCM 15129",1,"Streptomyces hainanensis",0
,,,,,1
16472,Sp080513SC-31,"DSM 41970, NBRC 105049",1,"Streptomyces haliclonae",0
15284,MA-317,"DSM 40559, ATCC 12705, CBS 756.72, IFO 13455, ISP 5559, JCM 4157, JCM 4762, NBRC 13455, NRRL B-2609, RIA 1416, BCRC 12352, CBS 283.60, CECT 3217, CGMCC 4.1353, CGMCC 4.1359, CGMCC 4.1965, HAMBI 982, IMET 43540, KCTC 9880, LMG 19892, VKM Ac-973",0,"Streptomyces halstedii",0
,,,,,1
15290,,"DSM 40042, ATCC 12236, ATCC 19771, CBS 509.68, IFO 12784, ISP 5042, KCC S-0172, KCC S-0585, NBRC 12784, NCIB 9410, RIA 1051, JCM 4172, BCRC 13653, CBS 164.64, IFM 1071, IMET 43082, JCM 4585, LMG 5975, NCIMB 9410, NRRL B-1988, PCM 2315, VKM Ac-1761",1,"Streptomyces hawaiiensis",1
16386,,"DSM 41837, CCTCC AA 203005, CIP 107974, NBRC 101006, YIM 001, JCM 12696, NBRC 100914",1,"Streptomyces hebeiensis",1
16024,NEAU-W2,"DSM 42073, ATCC BAA 2424, CGMCC 4.7004, JCM 19675, ATCC BAA-2424",1,"Streptomyces heilongjiangensis",0
,,,,,1
16331,,"DSM 41690, IFO 15899, INA 2915, NBRC 15899, VKM Ac-1778, JCM 9767",1,"Streptomyces heliomycini",1
134317,,"DSM 41914, ATCC 53653",1,"Streptomyces himastatinicus",0
,,,,,1
15293,201,"DSM 40037, ATCC 19772, CBS 510.68, IFO 12785, ISP 5037, KCC S-0098, KCC S-0586, NBRC 12785, NRRL B-1823, RIA 1052, OEU 201, JCM 4098, BCRC 13375, CECT 3261, CGMCC 4.1948, CIP 108157, HUT 6033, IFO 3839, IMET 43546, JCM 4586, KCTC 9781, NBRC 3839, NCIMB 9838, NRRL B-5484, RIA 592, VKM Ac-902",1,"Streptomyces hiroshimensis",1
15306,,"DSM 40095, ATCC 19773, CBS 511.68, ETH 16660, IFO 12786, ISP 5095, NBRC 12786, NRRL B-2713, RIA 1053, JCM 4191, BCRC 13676, CGMCC 4.1950, HAMBI 1003, IMET 42054, JCM 4587, NRRL ISP-5095, VKM Ac-623",1,"Streptomyces hirsutus",0
,,,,,1
159625,HST28,"DSM 107268, CECT 9648",1,"Streptomyces huasconensis",0
,,,,,1
132476,,"DSM 42174, MCCC 1K00505, MUSC 119",1,"Streptomyces humi",0
,,,,,1
15309,"FHP 678","DSM 40586, ATCC 19631, CBS 776.72, IFO 13475, ISP 5586, NBRC 13475, RIA 1436, JCM 4771, BCRC 11855, HAMBI 405, NRRL B-12091, VKM Ac-1919",1,"Streptomyces hydrogenans",0
,,,,,1
16194,,"DSM 41460, ATCC 43692, INMI 32, NBRC 100766, VKM Ac-312, JCM 9093, CGMCC 4.1761, NRRL B-16376",0,"Streptomyces hygroscopicus subsp. hygroscopicus",0
,,,,,1
16459,HSM#10,"DSM 41950, NRRL B-24669",1,"Streptomyces hypolithicus",0
15327,"MB-T 10","DSM 43803, ATCC 33330, CBS 560.75, IFO 13964, JCM 3053, KCC A-0053, NBRC 13964, CGMCC 4.1952, KCTC 9489, NCIMB 9794, NRRL B-24311",1,"Streptomyces indiaensis",0
,,,,,1
16485,IH32-1,"DSM 42001, CGMCC 4.5727, MCCC IA03308, JCM 18323",1,"Streptomyces indicus",0
,,,,,1
158473,NEAU-D10,"DSM 106197, CGMCC 4.7469",1,"Streptomyces inhibens",0
,,,,,1
15329,Wollenweber,"DSM 40372, ATCC 3329, CBS 101.21, CBS 694.69, IFO 13049, ISP 5372, NBRC 13049, RIA 1241, JCM 4197, ATCC 25461, BCRC 13706, CGMCC 4.1467, ICMP 12540, IMET 41384, JCM 4483, LMG 19304, NRRL B-1327, NRRL B-2670",1,"Streptomyces intermedius",1
16183,T-41575,"DSM 41441, ATCC 33341, CBS 196.78, IFO 13601, JCM 4988, KCC S-0988, NBRC 13601, NRRL B-16929",1,"Streptomyces inusitatus",0
,,,,,1
16471,"35, HM 35","DSM 41954, CCUG 57623, JCM 17327",1,"Streptomyces iranensis",0
,,,,,1
132826,G25,"DSM 101878, LMG 29545, NCCB 100603",1,"Streptomyces jeddahensis",1
141108,,"CCTCC AA 2015028, KCTC 39667, TRM 46509",1,"Streptomyces kalpinensis",1
15333,K-2J,"DSM 40500, ATCC 12853, CBS 715.72, IFO 13414, ISP 5500, JCM 4433, JCM 4775, NBRC 13414, NCIB 9343, NRRL B-2535, RIA 1375, RIA 690, NIHJ 235, BCRC 11515, CGMCC 4.1441, KCTC 9225, LMG 19351, LMG 5976, LMG 8599, MTCC 324, NCIMB 9343, VKM Ac-837",1,"Streptomyces kanamyceticus",0
15334,3AG,"DSM 41552, ATCC 21259",0,"Streptomyces kanamyceticus",0
15335,18-8,"DSM 41554, ATCC 21261",0,"Streptomyces kanamyceticus",0
15336,19-2,"DSM 41555, ATCC 21268",0,"Streptomyces kanamyceticus",0
15338,"BL904, M338-M1","DSM 40819, ATCC 15714, IFO 13851, JCM 4208, KCC S-0208, NBRC 13851, BCRC 12349, KCTC 1078, KCTC 2113, MTCC 6919, NCIMB 12239, NCIMB 12717",1,"Streptomyces kasugaensis",0
16325,,"DSM 41681, ATCC 35682, IFO 14463, JCM 7473, NBRC 14463, CGMCC 4.1151, NRRL B-16240, VKM Ac-895",1,"Streptomyces kunmingensis",0
,,,,,1
15340,10294,"DSM 40162, ATCC 15824, ATCC 19774, ATCC 23629, CBS 512.68, IFO 13192, INA 10294, ISP 5162, NBRC 13192, RIA 1054, JCM 4388, BCRC 12133, CBS 213.62, CECT 3274, CGMCC 4.1889, KCTC 9876, NCIMB 12788, NRRL B-3366",1,"Streptomyces kurssanovii",0
,,,,,1
16347,"Sanchez-Marroquin A-24","DSM 41446, CBS 525.64, IFO 15864, IMRU 3737, ISP 5059, JCM 9381, NBRC 15864, NRRL B-5616, CGMCC 4.1916",1,"Streptomyces labedae",1
23317,TA4-8,"DSM 42093, JCM 16578, TISTR 1982",1,"Streptomyces lannensis",0
,,,,,1
16010,,"DSM 46487, IMET 43706, NRRL 3382, JCM 3373, ATCC 31180, CGMCC 4.5634",1,"Streptomyces lasalocidi",0
,,,,,1
133105,3H-HV17(2),"CGMCC 4.7349, DSM 103124",1,"Streptomyces lasiicapitis",1
16327,,"DSM 41684, ATCC 31255, JCM 5063, KCC S-1063, PCM 2368, BCRC 16804, CGMCC 4.1919, IFO 15422, NBRC 15422",1,"Streptomyces laurentii",0
,,,,,1
159158,"15784-1, Schering 353","DSM 40868",0,"Streptomyces lavenduligriseus",0
,,,,,1
16192,,"DSM 41458, ATCC 43686, INA 9020, JCM 6924, VKM Ac-835, IFO 15423, NBRC 15423, NRRL B-16370",1,"Streptomyces levis",0
,,,,,1
16207,,"DSM 41475, ATCC 43687, INA 478, JCM 6925, CGMCC 4.1895, IFO 15425, LMG 20091, NBRC 15425, NRRL B-16371, VKM Ac-1767, VTT E-072712",1,"Streptomyces lienomycini",0
,,,,,1
16180,,"DSM 41428, ATCC 25299, JCM 4866, KCC S-0866, NCIB 10094, NRRL 3252, BCRC 12208, CGMCC 4.1746, IFO 15426, NBRC 15426, NCIMB 10094",1,"Streptomyces lomondensis",0
,,,,,1
131025,,"DSM 42084, KCTC 39684, MTCC 11708, NCL 716",1,"Streptomyces lonarensis",0
,,,,,1
15381,,"DSM 40599, ATCC 27443, CBS 789.72, ETH 28545, IFO 13488, INA 11668/54, ISP 5599, KCC S-0784, NBRC 13488, RIA 1449, JCM 4784, BCRC 16212, NCIMB 9629, NRRL B-3736, NRRL B-5761, PCM 2396, VKM Ac-1735",1,"Streptomyces longispororuber",0
16323,,"DSM 41677, ATCC 29251, IFO 14251, JCM 4976, KCC S-0976, NBRC 14251, BCRC 12034, CGMCC 4.1898, KCTC 9783, LMG 20096, NRRL B-16923",1,"Streptomyces longwoodensis",0
,,,,,1
130723,MM109,"DSM 42149, BCCM/LMG 28326, LMG 28326",1,"Streptomyces lunaelactis",0
,,,,,1
16416,RCQ1071,"DSM 41876, ATCC BAA 1231, CIP 108852, JCM 16374",1,"Streptomyces lunalinharesii",1
131435,,"DSM 42121, JCM 19682, KACC 17834, KCTC 29261, JXJ 0135, JCM 19628, NRRL B-24994",1,"Streptomyces lushanensis",0
,,,,,1
16145,"BA 3972","DSM 40833, JCM 4542, NRRL 2401, ATCC 33049, CGMCC 4.1992, CIP 108142, IFO 14657, MTCC 2532, NBIMCC 1591, NBRC 14657, VKM Ac-927",1,"Streptomyces luteosporeus",0
,,,,,1
133356,,"CCTCC AA 2014003, NRRL B-59117, TRM 45540",1,"Streptomyces mutabilis",1
16184,A1201,"DSM 41449, ATCC 51533, IFO 14748, INMI 2892, JCM 6305, NBRC 14748, CGMCC 4.1994, HUT 6608, NCIMB 12473, VKM Ac-777",1,"Streptomyces macrosporus",0
,,,,,1
15392,,"DSM 40332, ATCC 25471, CBS 881.69, IFO 13059, INA 739, ISP 5332, NBRC 13059, RIA 1251, JCM 4493, BCRC 15143, CGMCC 4.1743, NRRL B-12273, VKM Ac-1850",1,"Streptomyces malachitofuscus",0
,,,,,1
16377,,"DSM 41828, INA 316, INMI 217, NBRC 101004, NRRL B-11363",1,"Streptomyces malachitospinus",0
158666,MK44,"GDMCC 4.137, KCTC 39920",1,"Streptomyces manganisoli",1
130729,NEAU-Spg16,"DSM 42137, CGMCC 4.7139",1,"Streptomyces maoxianensis",0
,,,,,1
16463,"AP1, R-22003","DSM 41918, LMG 23016, CCMM 2001, JCM 17027",1,"Streptomyces marokkonensis",0
,,,,,1
15393,449,"DSM 40221, ATCC 23934, CBS 918.68, IFO 12888, ISP 5221, JCM 4059, JCM 4650, NBRC 12888, RIA 1165, BCRC 12420, CBS 279.65, CGMCC 4.2007, CIP 108143, IFM 1082, IMET 42941, LMG 8603, NCB 258, NRRL B-3352, NRRL B-8164, VKM Ac-949",1,"Streptomyces mashuensis",0
,,,,,1
15396,602,"DSM 40035, ATCC 19785, CBS 537.68, IFO 12796, ISP 5035, JCM 4139, JCM 4593, NBRC 12796, RIA 1064, OEU 602, BCRC 13647, CGMCC 4.1433, IFO 3841, KCTC 19943, LMG 19362, NBRC 3841, NRRL B-3300, RIA 652, VKM Ac-578",1,"Streptomyces massasporeus",0
,,,,,1
16309,"AT 417, 1112-A3, FH 2163","DSM 41702, ATCC 29835, IFO 13854, JCM 5002, KCC S-1002, NBRC 13854, CGMCC 4.1997, LMG 20100",1,"Streptomyces mauvecolor",0
,,,,,1
16186,,"DSM 41476, ATCC 43688, HUT 6610, IFO 14749, INA M-22, INMI 2869, JCM 6926, NBRC 14749, NRRL B-16372, VKM Ac-1776",1,"Streptomyces megasporus",0
,,,,,1
160573,YC504,"DSM 102300, KCTC 39756",1,"Streptomyces mesophilus",0
,,,,,1
16364,"BM-B-384, CH-M-1035","DSM 41796, JCM 12681, NRRL B-24196, CIP 108132, NBRC 100915, NCIMB 14336",1,"Streptomyces mexicanus",0
,,,,,1
15206,,"DSM 40593, ATCC 27431, CBS 783.72, IFO 13482, ISP 5593, NBRC 13482, NCIB 9609, NRRL B-1453, RIA 1443, JCM 4129, BCRC 12172, CCUG 11114, CGMCC 4.1302, CGMCC 4.1524, CIP 105783, IFO 3717, JCM 4754, KCTC 9779, LMG 19310, NBRC 3717, NCIMB 10505, NCIMB 9609, VKM Ac-994",1,"Streptomyces microflavus",0
,,,,,1
16469,,"DSM 41911, NRRL B-5739",1,"Streptomyces milbemycinicus",0
16163,"IPCR 16-22","DSM 40847, ATCC 29032, JCM 4168, KCC S-0168, BCRC 12165, CBS 199.75, CBS 207.78, CGMCC 4.1719, CGMCC 4.1851, CIP 108144, IFO 13819, NBRC 13819, NCIMB 11159, NRRL B-3729, RIA 1627, VKM Ac-928, VTT E-032076",1,"Streptomyces mobaraensis",0
,,,,,1
16162,,"DSM 40587, ATCC 27441, CBS 777.72, IFO 13476, ISP 5587, KCC S-0778, NBRC 13476, NRRL 3191, RIA 1437, UC 2654, JCM 4778, BCRC 12422, CECT 3263, VKM Ac-879",0,"Streptomyces mobaraensis",0
,,,,,1
167972,NEAU-C151,"DSM 107808, CGMCC 4.7498",1,"Streptomyces montanus",0
,,,,,1
16220,SF-337,"DSM 40503, ATCC 19166, CBS 717.72, IFO 13416, ISP 5503, NBRC 13416, RIA 1377, JCM 4673, BCRC 15169, CGMCC 4.1986, CIP 108145, JCM 4793, KCTC 19944, NRRL B-12429, VKM Ac-1916",1,"Streptomyces morookaensis",0
,,,,,1
15416,"Ital. 1131","DSM 40091, ATCC 19788, CBS 540.68, IFO 12799, ISP 5091, JCM 4333, JCM 4595, NBRC 12799, NRRL B-2286, RIA 1067, BCRC 12061, CECT 3309, IFO 14802, KCTC 9492, LMG 10475, NBRC 14802, NCIMB 12701, PCM 2369, VKM Ac-1190",1,"Streptomyces murinus",1
16332,,"DSM 41691, ATCC 43689, INA 4305, JCM 10455, NBRC 100999, VKM Ac-1779, CGMCC 4.1747, NRRL B-65393",1,"Streptomyces mutomycini",0
,,,,,1
16494,,"DSM 41926, CCTCC AA 208007, KCTC 19401, SCSIO 01248, JCM 19964",1,"Streptomyces nanhaiensis",0
,,,,,1
16446,,"DSM 40276, ATCC 23941, CBS 925.68, IFO 12894, INA 1800/54, ISP 5276, NBRC 12894, RIA 1194, JCM 4401, BCRC 15127, CBS 103.61, CGMCC 4.1410, LMG 19332, NCIMB 14461, NCIMB 9856, NRRL B-12176, VKM Ac-1705",1,"Streptomyces nigrescens",1
15425,0-20,"DSM 40023, ATCC 12769, ATCC 19792, CBS 544.68, DSM 41158, ETH 24344, ETH 24415, HUT 6032, IFO 12803, IFO 3362, IMRU 3728, ISP 5023, JCM 4064, KCC S-0064, KCC S-0598, KCTC 9761, NBRC 12803, NBRC 3362, RIA 1071, PSA 206, BCRC 13645, CGMCC 4.1973, JCM 4598, NCIMB 9717, NRRL B-1316, RIA 503, VKM Ac-1191, VKM Ac-1202",1,"Streptomyces nitrosporeus",1
15426,"Tü 32","DSM 40638, ATCC 14971, CGMCC AS 4.1395, IFO 15428, IMET 43354, JCM 4234, KCC S-0234, NBRC 15428, NRRL B-2724, ETH 17860, CGMCC 4.1395, NBIMCC 1172",1,"Streptomyces niveoruber",0
,,,,,1
15427,"IPCR 97","DSM 40223, ATCC 25477, CBS 887.69, IFO 13065, ISP 5223, JCM 4065, JCM 4557, NBRC 13065, NRRL B-12152, RIA 1257, BCRC 11553, CGMCC 4.1457, KCTC 9060, LMG 19337, NBIMCC 1862, VKM Ac-1012",1,"Streptomyces noboritoensis",1
16313,,"DSM 41655, ATCC 29781, IFO 13794, JCM 3382, NBRC 13794, NRRL B-16930, CGMCC 4.1897, KCTC 9784",1,"Streptomyces nojiriensis",0
,,,,,1
15431,,"DSM 40358, ATCC 27452, CBS 134.20, CBS 669.72, IFO 13368, ISP 5358, NBRC 13368, NRRL B-1267, RIA 1329, JCM 4800, BCRC 15151, NRRL B-3011, VKM Ac-963",1,"Streptomyces novaecaesareae",0
141109,594,"IMPPG 594, DSM 41949, NRRL B-24891",1,"Streptomyces odonnellii",1
15434,,"DSM 40595, ATCC 15722, CBS 785.72, IMRU 3751, ISP 5595, JCM 3045, JCM 4805, RIA 1445, BCRC 11608, CBS 296.66, CGMCC 4.1991, IFO 13484, KCTC 19945, KCTC 19963, LMG 20081, NBRC 13484, NRRL B-2318",1,"Streptomyces olivaceiscleroticus",0
,,,,,1
15436,,"DSM 40072, AS 4.1369, ATCC 19794, ATCC 3335, CBS 281.30, CBS 546.68, CUB 508, ETH 14308, IFO 12805, IMRU 3335, ISP 5072, JCM 4402, KCC S-0402, NBRC 12805, RIA 1073, BCRC 11485, BCRC 12491, CCM 3188, CCUG 11111, CGMCC 4.1336, CGMCC 4.1369, INA 3200, MTCC 1392, NBIMCC 3385, NRRL B-1224, NRRL B-3009, RIA 481, VKM Ac-254, VTT E-073025",1,"Streptomyces olivaceus",1
15448,,"DSM 40451, ATCC 25479, ATCC 3336, CBS 889.69, ETH 11886, ETH 14310, ETH 9517, IFO 13067, IMRU 3336, ISP 5451, KCC S-0163, KCC S-0500, NBRC 13067, NRRL B-1341, RIA 1259, JCM 4163, BCRC 15163, CGMCC 4.2000, IFO 3178, IMET 40352, JCM 4500, KCTC 9064, NBRC 3178",1,"Streptomyces olivochromogenes",0
16172,1882,"DSM 40571, ATCC 23202, CBS 767.72, IFO 13466, IPV 1901, ISP 5571, JCM 4546, JCM 4807, NBRC 13466, NRRL B-3379, RIA 1427, BCRC 15173, CECT 3267, CGMCC 4.1989, CIP 108141, IFM 1226, KCTC 9870, VKM Ac-929",1,"Streptomyces orinoci",0
159200,NEAU-C40,"DSM 107943, CCTCC AA 2018038",0,"Streptomyces oryziradicis",0
,,,,,1
15452,,"DSM 40530, ATCC 27456, CBS 461.69, CBS 734.72, DSM 41250, IFO 13433, ISP 5530, JCM 4288, JCM 4809, KCC S-0288, KCC S-0809, NBRC 13433, NCIB 9445, NRRL 2939, RIA 1394, UC 2432, BCRC 12076, CGMCC 4.1443, IMET 43357, KCTC 9165, LMG 19357, NCIMB 9445, VKM Ac-1911, VTT E-073029",1,"Streptomyces pactum",0
,,,,,1
16182,,"DSM 41429, ATCC 14827, IPV 1982, JCM 4541, KCC S-0541, NRRL 2455, CBS 289.60, CGMCC 4.1760, IFO 15454, JCM 4871, NBIMCC 1699, NBRC 15454, VKM Ac-605",1,"Streptomyces paromomycinus",1
15463,,"DSM 40073, ATCC 23945, ATCC 3338, CBS 929.68, ETH 20197, IFO 12898, IMRU 3338, ISP 5073, KCC S-0070, KCC S-0659, NBRC 12898, NCIMB 8505, RIA 1119, JCM 4070, BCRC 12484, CBS 282.30, CBS 288.60, CECT 3070, CGMCC 4.0613, CGMCC 4.1308, IFM 1051, IFO 3180, IMET 40355, JCM 4659, KCTC 9763, LMG 19348, NBRC 3180, NRRL B-1248, NRRL B-3010, RIA 61, VKM Ac-1002, VTT E-82160",1,"Streptomyces phaeochromogenes",1
15132,"FH 1277","DSM 40741, ATCC 15304, JCM 4958, BCRC 11896, CBS 545.70, CECT 3212, CGMCC 4.1665, IFO 15410, KCTC 9726, NBRC 15410, NRRL B-8146, VKM Ac-845",0,"Streptomyces phaeochromogenes",0
,,,,,1
16423,,"DSM 41896, ATCC 19933, INA 3109, ISP 5182",1,"Streptomyces phaeoluteigriseus",1
15473,,"DSM 929, NRRL 8035, UC 5330, JCM 4953, BCRC 12184, NCIMB 11179, KCC S-0297, KCC S-0355",0,"Streptomyces platensis",0
,,,,,1
16417,SPR,"DSM 44925, NRRL B-24448",1,"Streptomyces polyantibioticus",0
,,,,,1
15479,,"DSM 40596, ATCC 15723, CBS 295.66, CBS 786.72, IFO 13485, IMRU 3752, ISP 5596, NBRC 13485, RIA 1446, JCM 4815, BCRC 13311, CGMCC 4.1097, HAMBI 987, IFO 12556, IMET 43406, JCM 3071, JCM 3079, LMG 19326, NBRC 12556, NRRL B-2319, NRRL B-2951, PCM 2246, VKM Ac-1715",1,"Streptomyces poonensis",0
,,,,,1
159718,A249,"CGMCC 4.7417, JCM 32175",1,"Streptomyces populi",1
15047,"FH 1280, FH 3263, FH3263, FH1280","DSM 40744, ATCC 13879, CBS 780.72, DSM 40590, IFO 13479, ISP 5590, JCM 4728, RIA 1440, NBRC 13479, NRRL B-12521, BCRC 16216, CECT 3211, CGMCC 4.1439, KCTC 9019, LMG 19299, NBIMCC 66, NRRL B-12101, VKM Ac-975",0,"Streptomyces prasinus",1
16498,BK138,"DSM 42061, CGMCC 4.5800, KACC 20904, NRRL B-59131, JCM 19679",1,"Streptomyces pratens",0
,,,,,1
15486,,"DSM 40335, ATCC 25487, CBS 915.69, IFO 13075, INA 8805/64, ISP 5335, NBRC 13075, RIA 1267, JCM 4508, BCRC 15146, CGMCC 4.1413, IMET 43129, KACC 20018, LMG 19311, NBIMCC 3317, NCIMB 9978, NRRL B-12281, PCM 2370, VKM Ac-992",1,"Streptomyces prunicolor",0
,,,,,1
15488,LIA-0442,"DSM 43035, ATCC 19618, CUB 161, IFO 12518, KCC A-0066, NBRC 12518, LIA (P 147), JCM 3066, CGMCC 4.1207, CGMCC 4.1228, IFM 1243, IMET 43494, KCTC 9178, NBIMCC 496, NCIMB 9918, NRRL B-16931, RIA 554, RIA 897, VKM Ac-1226",1,"Streptomyces pseudoechinosporeus",0
,,,,,1
15491,,"DSM 40212, ATCC 23951, CBS 934.68, IFO 12904, IMRU 3774, ISP 5212, KCC S-0405, NBRC 12904, RIA 1158, RIA 742, JCM 11516, BCRC 11487, CGMCC 4.1754, IMET 43512, JCM 4405, NRRL B-3623, VKM Ac-1199",1,"Streptomyces pseudovenezuelae",0
,,,,,1
16314,,"DSM 41657, ATCC 13875, IFO 3855, JCM 7545, NBRC 3855, CGMCC 4.1928, KCTC 9766",1,"Streptomyces pulveraceus",0
,,,,,1
15492,,"DSM 40058, ATCC 11896, ATCC 19734, ATCC 3312, CBS 125.20, CBS 354.53, CBS 473.68, ETH 10212, IFO 12750, IFO 3386, IMET 40261, IMRU 3312, IMRU 3313, ISP 5058, JCM 4015, JCM 4567, KCC S-0015, KCC S-0567, NBRC 12750, NBRC 3386, NRRL B-1221, NRRL B-2098, RIA 1015, RIA 63, BCRC 13688, CCM 3016, CGMCC 4.0570, HUT 6049, IFM 1070, KCTC 19939, KCTC 19957, LMG 19309, NBIMCC 1036, NCAIM B.01475, NRRL ISP-5058, VKM Ac-575, VTT E-991421",0,"Streptomyces puniceus",1
15496,"MS 1484, PD A 5014a","DSM 40938, IFO 15405, ISP 5618, JCM 5068, KCC S-1068, NBRC 15405, NCIB 9345, NCIMB 12830, NRRL 2423, PD 04833, CGMCC 4.1972, MTCC 2534, NBIMCC 3334, NCIMB 9345",0,"Streptomyces puniceus",0
,,,,,1
15506,KA-279,"DSM 43362, ATCC 27787, JCM 3172, KCC A-0172, NRRL B-5403, BCRC 12101, CGMCC 4.1225, IFO 13927, IMET 9041, KCTC 9187, NBRC 13927, NCIMB 11311, VKM Ac-1298, VTT E-072761",1,"Streptomyces purpureus",1
16434,R97,"DSM 41901, CGMCC 4.3519, JCM 15480",1,"Streptomyces radiopugnans",0
,,,,,1
16328,,"DSM 41685, ATCC 21273, HUT 6618, IFO 16196, JCM 5064, KCC S-1064, KCTC 9767, NBRC 16196, NRRL B-16924, BCRC 12045, CGMCC 4.1763, IFO 15453, NBRC 15453",0,"Streptomyces rameus",0
,,,,,1
16445,AYB-994,"DSM 41530, ATCC 29253, IMET 43975, NRRL 5491",1,"Streptomyces rapamycinicus",0
,,,,,1
16193,,"DSM 41459, ATCC 43690, INMI 563, VKM Ac-282, JCM 9092, CGMCC 4.1795, NBRC 100765, NRRL B-16374",1,"Streptomyces rectiviolaceus",0
,,,,,1
159663,LHW50302,"DSM 106194, CCTCC AA 2018013",1,"Streptomyces reniochalinae",1
15513,"Pürk 262","DSM 40133, ATCC 19804, CBS 556.68, ETH 23893, ETH 32680, IFO 12814, IMRU 3658, ISP 5133, JCM 4409, NBRC 12814, NRRL 2290, RIA 1083, BCRC 13755, NCIMB 9843, NRRL ISP-5133, PCM 2296, VKM Ac-1895",1,"Streptomyces resistomycificus",0
,,,,,1
166150,1AS2c,"CMAA 1679, NRRL B-65479, DSM 105299",1,"Streptomyces rhizosphaericola",0
,,,,,1
140493,"JR-35, IMER00654","KACC 17181, NBRC 109807, DSM 111589",1,"Streptomyces rhizosphaerihabitans",1
15552,404Y3,"DSM 40489, ATCC 14812, CBS 708.72, IFO 13407, ISP 5489, JCM 4821, NBRC 13407, RIA 1368, BCRC 12333, CGMCC 4.1793, NCIMB 11890, NRRL B-3239, VKM Ac-1188",1,"Streptomyces rishiriensis",0
,,,,,1
158258,WES2,"DSM 101729, NRRL B-65344",1,"Streptomyces roietensis",1
157895,,"DSM 106196, NCCB 100637, MBT 76",1,"Streptomyces roseifaciens",0
,,,,,1
16298,,"DSM 40304, ATCC 17754, CBS 228.65, IFO 14600, ISP 5304, JCM 3131, KCC A-0131, NBRC 14600, NCIB 10983, BCRC 12358, BCRC 15138, CGMCC 4.1925, CMI 112789, KCTC 19969, NCIMB 10983, NRRL B-5315",1,"Streptomyces ruber",0
,,,,,1
15568,,"DSM 40176, ATCC 19926, ATCC 23960, CBS 943.68, ETH 28494, IFO 12912, INA 10/53, ISP 5176, JCM 4415, KCC S-0415, NBRC 12912, RIA 1136, BCRC 13780, CGMCC 4.1752, KCTC 19970, NRRL B-5425, VKM Ac-1072",1,"Streptomyces rubiginosohelvolus",0
,,,,,1
15569,,"DSM 40177, ATCC 19927, ATCC 23961, CBS 944.68, ETH 28445, IFO 12913, INA 11852, ISP 5177, JCM 4416, KCC S-0416, NBRC 12913, RIA 1137, BCRC 13781, CGMCC 4.1773, KCTC 9042, NRRL B-3983, VKM Ac-1089",1,"Streptomyces rubiginosus",0
,,,,,1
16208,,"DSM 41477, ATCC 43691, INA 2626, JCM 6927, CGMCC 4.1762, IFO 15455, LMG 20318, NBRC 15455, NRRL B-24295, VKM Ac-1216",1,"Streptomyces rubrogriseus",0
,,,,,1
16481,M1463,"DSM 42010, NRRL B-24803",1,"Streptomyces samsunensis",0
,,,,,1
16339,"FH 2519, KC-7038","DSM 41705, ATCC 31530, FERM P-4388, IFO 14239, JCM 9651, NBRC 14239, KCTC 9770",1,"Streptomyces sannanensis",0
,,,,,1
160091,HC44,"DSM 106874, KCTC 39872",1,"Streptomyces scabichelini",0
,,,,,1
15586,,"DSM 41658, ATCC 49173, JCM 7914, CFBP 4517, CGMCC 4.1765, CIP 105438, ICMP 12542, KACC 20101, KACC 20124, LMG 20323, MTCC 4733, NCPPB 4066, NRRL B-16523, VTT E-011978",1,"Streptomyces scabiei",0
,,,,,1
16439,,"DSM 41917, NRRL B-24574, RB 72",1,"Streptomyces scopuliridis",0
,,,,,1
16457,,"DSM 41942, CCTCC AA 208020, JCM 16909, YIM 65188",1,"Streptomyces sedi",0
130724,B1041,"DSM 42117, KCTC 29245",1,"Streptomyces seymenliensis",0
